"actual_city_town","week","year","ncoh","zscore"
"Springfield",32,2016,0.00920798215171046,-0.0590609803981837
"Springfield",32,2017,0.000103583823216942,-0.131658553478307
"Springfield",32,2018,1.55818400736596e-05,-0.13236027260042
"Springfield",33,2014,0.00473298392237411,-0.094744174307981
"Springfield",33,2017,0.000673737516821305,-0.127112204236446
"Springfield",33,2018,0.00183865712869183,-0.117823250304085
"Springfield",34,2014,0.0257654578936185,0.0729666958770962
"Springfield",34,2017,0.00142786316311353,-0.121098880813749
"Springfield",34,2018,0.0013708477937531,-0.121553515737935
"Springfield",35,2016,0.0225770238685459,0.0475424378652368
"Springfield",35,2017,9.91571641051066e-06,-0.132405453710899
"Springfield",35,2018,0.0276928252709115,0.088335332988169
"Springfield",36,2014,0.00012536298604717,-0.131484888584907
"Springfield",36,2018,0.000847439620369715,-0.125727120818351
"Springfield",37,2017,0.00114402578086267,-0.123362172066762
"Springfield",38,2014,0.000339967419788937,-0.129773654025548
"Springfield",39,2014,0.00536794390537573,-0.0896810661150268
"Springfield",40,2014,0.000457716552163751,-0.128834734073425
"Springfield",40,2018,0.00198721580848502,-0.116638658063737
"Springfield",42,2014,0.000671966853176571,-0.127126323333471
"Springfield",42,2017,0.000765812026347475,-0.126378011191177
"Springfield",43,2017,0.00211930731638218,-0.115585373425716
"Springfield",43,2018,0.00209841348537432,-0.115751978770604
"Springfield",44,2017,0.000649302358523975,-0.127307047775383
"Springfield",44,2018,0.00036457964445074,-0.129577398576909
"Springfield",45,2016,0.00884481903817551,-0.0619568071978907
"Springfield",45,2017,0.000139528295205043,-0.131371935808712
"Springfield",45,2018,0.000828670585735534,-0.12587678324681
"Springfield",46,2017,0.006464692966924,-0.0809356974181058
"Springfield",46,2018,0.00664175933139741,-0.0795237877156645
"Springfield",47,2014,0.00571853530703308,-0.0868854849041931
"Springfield",47,2017,0.00732665202918054,-0.0740625209866218
"Springfield",48,2017,1.87690346341809e-05,-0.132334858225777
"Springfield",48,2018,0.000375911891777038,-0.129487036355953
"Springfield",49,2017,0.00998140803173029,-0.0528937588179204
"Springfield",50,2017,0.000858771867696013,-0.125636758597395
"Springfield",50,2018,0.000932254408952475,-0.125050816070882
"Springfield",51,2017,2.16020964657554e-05,-0.132312267670537
"Springfield",52,2014,0.000914016573411715,-0.125196242770234
"Stockbridge",2,2013,0.00302300109529025,-0.108379408485561
"Stockbridge",3,2016,0.00867469879518072,-0.0633133292136916
"Stockbridge",4,2016,0.0016210295728368,-0.119558590940598
"Stockbridge",10,2013,0.00759036144578313,-0.0719597281437595
"Stockbridge",20,2016,0.00133625410733844,-0.121829362376778
"Stockbridge",21,2016,0.0109529025191676,-0.0451471577242559
"Stockbridge",25,2016,0.0403066812705367,0.188916974928089
"Stockbridge",26,2017,0.00558598028477547,-0.0879424655599458
"Stockbridge",27,2015,0.00377875136911281,-0.102353130443392
"Stockbridge",27,2016,0.00129244249726177,-0.122178711828498
"Stockbridge",30,2013,0.00153340635268346,-0.120257289844038
"Stockbridge",31,2016,0.0019934282584885,-0.116589120600979
"Stockbridge",31,2018,0.000843373493975904,-0.125759543708627
"Stockbridge",42,2017,0.00128148959474261,-0.122266049191428
"Stockbridge",44,2015,0.00817086527929901,-0.0673308479084706
"Stockbridge",45,2018,0.0192223439211391,0.0207925512878786
"Stockbridge",46,2015,0.011500547645126,-0.0407802895777569
"Stockbridge",48,2015,0.00150054764512596,-0.120519301932828
"Stockbridge",49,2015,0.00512595837897043,-0.0916106348030049
"Stockbridge",52,2018,0.0160350492880613,-0.00462262132474543
"Stoneham",2,2014,0.00386971107023049,-0.101627826770269
"Stoneham",2,2018,0.00261443566713559,-0.111637268857909
"Stoneham",6,2018,0.00259062871983552,-0.111827103104399
"Stoneham",12,2015,0.00236338058651661,-0.113639157275437
"Stoneham",15,2018,0.0010496699491397,-0.124114556149915
"Stoneham",21,2015,0.00219132128557515,-0.115011141147794
"Stoneham",23,2014,0.00155827291418678,-0.120059006338544
"Stoneham",23,2017,0.000999891786603181,-0.124511482301667
"Stoneham",23,2018,0.0076874797099881,-0.0711853166968253
"Stoneham",24,2014,0.0113743101395953,-0.0417868949790753
"Stoneham",24,2017,0.000193701980305162,-0.13093996019416
"Stoneham",25,2017,0.0183497456985175,0.0138345392424146
"Stoneham",25,2018,0.00154745157450492,-0.120145294632403
"Stoneham",26,2013,0.00213613245319771,-0.115451211446475
"Stoneham",26,2017,0.000439346391083216,-0.128981215923561
"Stoneham",26,2018,0.0191386213613245,0.0201249558647334
"Stoneham",27,2014,0.000463153338383292,-0.128791381677071
"Stoneham",27,2015,0.00018720917649605,-0.130991733170475
"Stoneham",27,2017,0.00111026945135808,-0.123631341704305
"Stoneham",27,2018,0.00224001731414349,-0.114622843825429
"Stoneham",28,2017,0.00168596472243264,-0.119040804471008
"Stoneham",31,2015,0.00916026404068824,-0.0594414799026199
"Stoneham",32,2013,0.00550806189806298,-0.0885637790800212
"Stoneham",32,2014,0.0124878259928579,-0.0329078295409876
"Stoneham",32,2018,0.00738556433286441,-0.0735927600954905
"Stoneham",34,2018,0.00272697759982686,-0.110739870601776
"Stoneham",35,2014,0.0193701980305162,0.0219715253533152
"Stoneham",35,2017,0.000129856076182231,-0.131449061127928
"Stoneham",37,2015,0.00125635753706309,-0.122466449737209
"Stoneham",40,2017,0.00745373877286008,-0.073049143844179
"Stoneham",41,2018,0.00388269667784872,-0.101524280817638
"Stoneham",43,2017,0.00101720593009415,-0.124373421031492
"Stoneham",46,2013,0.00522454279839844,-0.0908245323791261
"Stoneham",46,2014,0.00466075100097392,-0.0953201524891783
"Stoneham",47,2017,0.00544313385997186,-0.089081508843175
"Stoneham",48,2013,0.00167189698084623,-0.119152979253025
"Stoneham",49,2015,0.000523752840601666,-0.128308167231461
"Stoneham",50,2018,0.00112974786278541,-0.123476022775359
"Stoneham",51,2013,0.0037225408505573,-0.102801347566751
"Stoughton",2,2013,0.00117952522255193,-0.123079103024817
"Stoughton",3,2018,0.0356806379821958,0.152029362635678
"Stoughton",4,2018,0.000333827893175074,-0.1298226100044
"Stoughton",5,2016,0.00123794510385757,-0.122613268661095
"Stoughton",5,2017,0.000581416913946588,-0.127848359605772
"Stoughton",7,2013,0.000667655786350148,-0.127160699354564
"Stoughton",8,2017,0.00131027448071217,-0.122036521353631
"Stoughton",8,2018,0.00788853857566765,-0.0695820931593734
"Stoughton",9,2018,0.000205860534124629,-0.130843009086837
"Stoughton",13,2016,0.000623145400593472,-0.127515620774542
"Stoughton",13,2017,0.000504451038575668,-0.128462077894484
"Stoughton",14,2018,0.00030786350148368,-0.130029647499387
"Stoughton",15,2016,0.00832622403560831,-0.0660920325295891
"Stoughton",15,2018,0.000801186943620178,-0.12609593509463
"Stoughton",16,2016,0.0013686943620178,-0.12157068698991
"Stoughton",16,2017,0.00255378338278932,-0.112120904182994
"Stoughton",17,2018,0.00218842729970326,-0.115034217505314
"Stoughton",18,2016,0.00101910237388724,-0.124358298975988
"Stoughton",18,2018,0.0209662462908012,0.0346982565479308
"Stoughton",20,2016,0.00310459940652819,-0.107728751610765
"Stoughton",20,2018,0.00305452522255193,-0.108128038208241
"Stoughton",21,2015,0.000301372403560831,-0.130081406873134
"Stoughton",21,2016,0.00105990356083086,-0.124032954341008
"Stoughton",22,2013,0.0116172106824926,-0.0398500300399612
"Stoughton",22,2015,0.0011313056379822,-0.123463601229793
"Stoughton",22,2016,0.00127132789317507,-0.122347077596112
"Stoughton",22,2017,0.000809532640949555,-0.126029387328384
"Stoughton",23,2015,0.00100148367952522,-0.124498788704729
"Stoughton",23,2016,0.000959755192878338,-0.124831527535958
"Stoughton",23,2017,0.00336609792284866,-0.105643588268394
"Stoughton",23,2018,0.00148924332344214,-0.120609441477469
"Stoughton",24,2013,0.00342080860534125,-0.105207330689671
"Stoughton",24,2016,0.00300445103857567,-0.108527324805716
"Stoughton",24,2017,0.0191413204747774,0.0201464783288303
"Stoughton",25,2015,0.00320660237388724,-0.106915390023316
"Stoughton",25,2016,0.000131676557863501,-0.1314345447868
"Stoughton",25,2018,0.00163668397626113,-0.119433764273792
"Stoughton",26,2015,0.0065263353115727,-0.080444167449952
"Stoughton",26,2016,0.00376112759643917,-0.102493660666089
"Stoughton",26,2017,0.000189169139465875,-0.130976104619328
"Stoughton",26,2018,0.00261776706231454,-0.111610704641776
"Stoughton",27,2015,0.00107103115727003,-0.123944223986013
"Stoughton",27,2016,0.00292006676557864,-0.109200196664425
"Stoughton",27,2017,0.00112759643916914,-0.123493178014791
"Stoughton",27,2018,0.00974499258160237,-0.0547789122677884
"Stoughton",28,2016,0.00502410979228487,-0.0924227653742116
"Stoughton",28,2018,0.00112203264094955,-0.123537543192288
"Stoughton",29,2015,0.000695474777448071,-0.126938873467078
"Stoughton",29,2016,0.000378338278931751,-0.129467688584422
"Stoughton",29,2017,0.00763260385756677,-0.0716228913242472
"Stoughton",29,2018,0.0301409495548961,0.107856434240909
"Stoughton",30,2013,0.000836424332344214,-0.125814955637148
"Stoughton",30,2015,0.000639836795252226,-0.127382525242051
"Stoughton",30,2016,0.00733679525222552,-0.0739816399278514
"Stoughton",31,2013,0.00107566765578635,-0.123907253004765
"Stoughton",31,2015,0.00260385756676558,-0.111721617585519
"Stoughton",31,2016,0.000200296735905045,-0.130887374264334
"Stoughton",31,2018,0.0355637982195846,0.151097693908236
"Stoughton",32,2013,0.00128894658753709,-0.122206587867371
"Stoughton",32,2015,0.000472922848664688,-0.128713480566968
"Stoughton",32,2016,0.00397255192878338,-0.100807783921193
"Stoughton",32,2017,0.00338928041543027,-0.105458733362156
"Stoughton",33,2013,0.00200111275964392,-0.116527845147722
"Stoughton",33,2016,0.00360719584569733,-0.103721097243513
"Stoughton",33,2017,0.00119992581602374,-0.122916430707327
"Stoughton",33,2018,0.214485348664688,1.5778004660613
"Stoughton",34,2013,0.00113594213649852,-0.123426630248545
"Stoughton",34,2016,0.00345790059347181,-0.10491156283969
"Stoughton",34,2017,0.011544881305638,-0.0404267773474255
"Stoughton",34,2018,0.00013353115727003,-0.131419756394301
"Stoughton",35,2013,0.00452151335311573,-0.0964304197414638
"Stoughton",35,2015,0.000817878338278932,-0.125962839562138
"Stoughton",35,2016,0.00555545252225519,-0.0881858909232234
"Stoughton",35,2018,0.00228579376854599,-0.114257826899112
"Stoughton",36,2016,0.00919695845697329,-0.0591488822512683
"Stoughton",36,2017,0.00277540801186944,-0.110353691279353
"Stoughton",37,2013,0.00253709198813056,-0.112253999715486
"Stoughton",37,2016,0.000792841246290801,-0.126162482860876
